"num_item_id","definition","type","category","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36"
583,"больно","word","descriptive_words (adverbs)",0.21,0.27,0.4,0.4,0.45,0.46,0.59,0.39,0.25,0.48,0.55,0.57,0.6,0.62,0.53,0.49,0.5,0.55,0.73
584,"быстро","word","descriptive_words (adverbs)",0.05,0.15,0.16,0.3,0.24,0.36,0.38,0.58,0.65,0.63,0.78,0.78,0.68,0.84,0.75,0.75,0.81,0.89,0.84
585,"весело","word","descriptive_words (adverbs)",0,0,0.02,0.09,0,0.14,0.16,0.26,0.25,0.38,0.38,0.36,0.32,0.44,0.58,0.64,0.53,0.55,0.59
586,"вкусно","word","descriptive_words (adverbs)",0.02,0.05,0.07,0.23,0.2,0.25,0.33,0.39,0.29,0.47,0.6,0.66,0.58,0.72,0.6,0.76,0.69,0.81,0.86
587,"вместе","word","descriptive_words (adverbs)",0,0.02,0.07,0.16,0.27,0.36,0.36,0.55,0.5,0.47,0.67,0.69,0.74,0.77,0.71,0.76,0.76,0.79,0.86
588,"горько","word","descriptive_words (adverbs)",0.07,0.02,0.02,0.16,0.14,0.25,0.21,0.38,0.37,0.43,0.55,0.59,0.53,0.62,0.58,0.67,0.72,0.68,0.8
589,"горячо","word","descriptive_words (adverbs)",0.07,0.15,0.16,0.21,0.39,0.48,0.49,0.56,0.46,0.52,0.48,0.72,0.73,0.77,0.71,0.78,0.69,0.79,0.88
590,"громко","word","descriptive_words (adverbs)",0.05,0.1,0.16,0.28,0.18,0.43,0.38,0.61,0.54,0.48,0.72,0.71,0.73,0.82,0.82,0.76,0.74,0.91,0.86
591,"грязно","word","descriptive_words (adverbs)",0.02,0.1,0.11,0.26,0.16,0.34,0.46,0.48,0.44,0.52,0.62,0.71,0.68,0.69,0.76,0.76,0.78,0.81,0.86
592,"кисло","word","descriptive_words (adverbs)",0.02,0.02,0.07,0.16,0.14,0.2,0.26,0.36,0.37,0.35,0.48,0.6,0.51,0.51,0.6,0.55,0.62,0.64,0.69
593,"красиво","word","descriptive_words (adverbs)",0.02,0.07,0.09,0.19,0.27,0.25,0.28,0.35,0.25,0.4,0.5,0.57,0.61,0.62,0.6,0.69,0.69,0.77,0.8
594,"мокро","word","descriptive_words (adverbs)",0.07,0.15,0.22,0.28,0.31,0.55,0.41,0.56,0.4,0.5,0.72,0.72,0.77,0.77,0.8,0.8,0.83,0.83,0.88
595,"мягко","word","descriptive_words (adverbs)",0.02,0.07,0.09,0.21,0.2,0.21,0.23,0.39,0.37,0.48,0.52,0.6,0.6,0.56,0.65,0.58,0.66,0.62,0.65
596,"никак","word","descriptive_words (adverbs)",0.02,0.02,0.11,0.14,0.08,0.18,0.31,0.26,0.17,0.43,0.4,0.5,0.44,0.59,0.45,0.53,0.57,0.53,0.59
597,"опять","word","descriptive_words (adverbs)",0.02,0.07,0.07,0.19,0.2,0.2,0.31,0.47,0.38,0.43,0.5,0.52,0.45,0.52,0.56,0.65,0.67,0.74,0.63
598,"осторожно","word","descriptive_words (adverbs)",0.07,0.02,0.04,0.16,0.04,0.14,0.16,0.24,0.35,0.38,0.38,0.47,0.4,0.49,0.49,0.56,0.62,0.62,0.67
599,"плохо","word","descriptive_words (adverbs)",0,0.1,0.09,0.16,0.14,0.2,0.3,0.27,0.25,0.4,0.5,0.48,0.6,0.57,0.62,0.71,0.66,0.72,0.8
600,"сильно","word","descriptive_words (adverbs)",0.02,0.02,0.04,0.16,0.12,0.23,0.23,0.36,0.38,0.38,0.43,0.6,0.66,0.59,0.58,0.64,0.69,0.77,0.76
601,"сладко","word","descriptive_words (adverbs)",0,0.02,0.07,0.09,0.14,0.21,0.2,0.29,0.29,0.37,0.52,0.59,0.56,0.62,0.64,0.64,0.67,0.72,0.73
602,"совсем","word","descriptive_words (adverbs)",0,0.05,0.02,0.07,0.1,0.12,0.21,0.21,0.25,0.35,0.28,0.31,0.43,0.48,0.49,0.56,0.57,0.55,0.59
603,"сухо","word","descriptive_words (adverbs)",0,0.05,0.09,0.09,0.08,0.11,0.18,0.24,0.12,0.32,0.33,0.5,0.47,0.46,0.55,0.56,0.5,0.6,0.57
604,"темно","word","descriptive_words (adverbs)",0.02,0.05,0.07,0.19,0.31,0.36,0.38,0.39,0.4,0.52,0.53,0.6,0.61,0.69,0.75,0.76,0.78,0.77,0.88
605,"тепло","word","descriptive_words (adverbs)",0,0.1,0.07,0.23,0.18,0.29,0.26,0.44,0.48,0.57,0.58,0.71,0.62,0.69,0.73,0.82,0.81,0.87,0.84
606,"тихо/тише","word","descriptive_words (adverbs)",0.02,0.02,0.07,0.16,0.18,0.25,0.28,0.39,0.44,0.52,0.62,0.66,0.66,0.74,0.78,0.73,0.69,0.85,0.86
607,"тяжело","word","descriptive_words (adverbs)",0,0.02,0.04,0.16,0.18,0.21,0.3,0.35,0.33,0.45,0.52,0.59,0.68,0.67,0.69,0.71,0.72,0.79,0.78
608,"холодно","word","descriptive_words (adverbs)",0.05,0.02,0.07,0.23,0.16,0.32,0.36,0.47,0.37,0.48,0.67,0.72,0.66,0.72,0.73,0.8,0.83,0.83,0.84
609,"хорошо","word","descriptive_words (adverbs)",0,0.02,0.07,0.19,0.1,0.29,0.39,0.41,0.44,0.52,0.62,0.78,0.69,0.72,0.73,0.84,0.84,0.87,0.82
610,"чисто","word","descriptive_words (adverbs)",0.02,0.05,0.04,0.14,0.22,0.2,0.33,0.42,0.37,0.42,0.55,0.67,0.64,0.67,0.67,0.73,0.72,0.83,0.82
611,"вечер","word","time_words",0,0,0.02,0.07,0.06,0.09,0.15,0.14,0.23,0.33,0.37,0.34,0.44,0.54,0.56,0.58,0.52,0.53,0.61
612,"день","word","time_words",0,0.02,0.07,0.19,0.2,0.21,0.25,0.18,0.31,0.33,0.37,0.41,0.48,0.57,0.65,0.62,0.55,0.62,0.67
613,"ночь","word","time_words",0.05,0.1,0.09,0.23,0.25,0.36,0.48,0.32,0.44,0.5,0.53,0.57,0.61,0.7,0.75,0.73,0.62,0.7,0.84
614,"утро","word","time_words",0,0,0.04,0.14,0.12,0.14,0.26,0.17,0.21,0.32,0.37,0.36,0.48,0.61,0.64,0.67,0.5,0.7,0.76
615,"вечером","word","time_words",0,0,0,0.05,0.08,0.07,0.1,0.08,0.17,0.32,0.27,0.24,0.36,0.49,0.47,0.53,0.47,0.53,0.53
616,"днем","word","time_words",0,0,0,0.09,0.04,0.02,0.08,0.08,0.08,0.28,0.25,0.21,0.29,0.38,0.36,0.49,0.41,0.51,0.55
617,"ночью","word","time_words",0,0,0,0.09,0.04,0.09,0.13,0.12,0.13,0.25,0.32,0.28,0.35,0.51,0.49,0.56,0.59,0.55,0.59
618,"утром","word","time_words",0,0.02,0,0.09,0.02,0.07,0.11,0.11,0.13,0.28,0.25,0.28,0.42,0.49,0.44,0.56,0.48,0.57,0.57
619,"вчера","word","time_words",0,0.02,0,0.07,0,0.05,0.1,0.06,0.13,0.25,0.27,0.24,0.36,0.44,0.47,0.55,0.5,0.55,0.51
620,"сегодня","word","time_words",0,0,0.02,0.09,0.02,0.04,0.16,0.15,0.12,0.3,0.25,0.4,0.4,0.46,0.55,0.58,0.57,0.64,0.59
621,"завтра","word","time_words",0.02,0.02,0.04,0.16,0.1,0.05,0.11,0.29,0.19,0.3,0.37,0.41,0.55,0.49,0.49,0.73,0.59,0.66,0.67
622,"потом","word","time_words",0,0.07,0.16,0.19,0.24,0.21,0.36,0.38,0.42,0.47,0.52,0.66,0.7,0.69,0.75,0.69,0.78,0.77,0.84
623,"сейчас","word","time_words",0.05,0.07,0.04,0.26,0.14,0.16,0.28,0.29,0.29,0.43,0.45,0.64,0.68,0.61,0.65,0.73,0.72,0.7,0.76
624,"поздно","word","time_words",0,0.02,0.04,0.12,0,0.12,0.1,0.12,0.17,0.18,0.27,0.21,0.42,0.41,0.6,0.44,0.5,0.53,0.49
625,"рано","word","time_words",0,0.02,0.02,0.12,0.1,0.16,0.15,0.08,0.15,0.27,0.3,0.28,0.39,0.36,0.47,0.49,0.45,0.49,0.57
626,"скоро","word","time_words",0,0.02,0.02,0.12,0.12,0.11,0.23,0.18,0.25,0.33,0.4,0.5,0.47,0.57,0.56,0.64,0.64,0.66,0.8
627,"я","word","pronouns",0.26,0.32,0.53,0.42,0.53,0.62,0.64,0.76,0.6,0.75,0.78,0.86,0.87,0.93,0.87,0.95,0.95,0.96,0.98
628,"ты","word","pronouns",0.1,0.24,0.22,0.19,0.31,0.38,0.46,0.45,0.38,0.55,0.68,0.74,0.73,0.89,0.82,0.89,0.88,0.89,0.92
629,"мы","word","pronouns",0.02,0.02,0.04,0.14,0.14,0.11,0.21,0.29,0.21,0.37,0.5,0.59,0.56,0.67,0.73,0.75,0.76,0.68,0.78
630,"вы","word","pronouns",0,0.02,0,0,0,0,0.05,0.03,0.08,0.2,0.23,0.28,0.25,0.3,0.31,0.38,0.4,0.36,0.45
631,"он","word","pronouns",0.02,0.02,0.11,0.16,0.14,0.14,0.28,0.38,0.29,0.45,0.47,0.47,0.58,0.77,0.75,0.91,0.79,0.72,0.88
632,"она","word","pronouns",0,0,0.11,0.14,0.16,0.16,0.3,0.38,0.25,0.42,0.43,0.45,0.61,0.67,0.71,0.84,0.72,0.66,0.9
633,"они","word","pronouns",0,0,0.07,0.05,0.02,0.05,0.07,0.18,0.13,0.25,0.33,0.31,0.38,0.56,0.6,0.65,0.53,0.6,0.71
634,"меня","word","pronouns",0.05,0.05,0.09,0.12,0.16,0.18,0.23,0.36,0.29,0.55,0.52,0.59,0.55,0.69,0.69,0.82,0.84,0.87,0.78
635,"тебя","word","pronouns",0,0.05,0.07,0.07,0.08,0.16,0.2,0.24,0.31,0.42,0.48,0.55,0.52,0.72,0.69,0.78,0.78,0.72,0.76
636,"нас","word","pronouns",0,0,0.04,0,0,0.02,0.08,0.05,0.1,0.23,0.27,0.34,0.31,0.43,0.42,0.51,0.38,0.47,0.55
637,"вас","word","pronouns",0,0,0,0,0.02,0,0.02,0.02,0.04,0.12,0.17,0.17,0.22,0.26,0.25,0.29,0.26,0.32,0.39
638,"его","word","pronouns",0,0,0.07,0.05,0.04,0.09,0.08,0.11,0.19,0.22,0.27,0.22,0.38,0.51,0.47,0.67,0.62,0.6,0.61
639,"ее (genitive)","word","pronouns",0,0,0.04,0.09,0.06,0.07,0.11,0.12,0.13,0.22,0.23,0.21,0.35,0.49,0.44,0.65,0.59,0.6,0.63
640,"их (genitive)","word","pronouns",0,0,0.04,0,0.04,0.05,0.05,0.08,0.02,0.15,0.15,0.24,0.26,0.36,0.29,0.45,0.38,0.34,0.49
641,"мне","word","pronouns",0.05,0.15,0.29,0.16,0.27,0.45,0.49,0.67,0.48,0.67,0.72,0.83,0.77,0.84,0.78,0.91,0.9,0.87,0.9
642,"тебе","word","pronouns",0,0,0.07,0.12,0.16,0.21,0.28,0.41,0.29,0.42,0.6,0.66,0.6,0.79,0.71,0.82,0.76,0.83,0.82
643,"нам","word","pronouns",0,0,0.07,0.02,0.02,0.04,0.07,0.11,0.15,0.28,0.33,0.36,0.4,0.54,0.49,0.6,0.52,0.57,0.63
644,"вам","word","pronouns",0,0,0.02,0,0,0,0.03,0.02,0.08,0.13,0.15,0.24,0.22,0.31,0.25,0.29,0.34,0.3,0.41
645,"ему","word","pronouns",0,0,0.07,0.07,0.02,0.07,0.11,0.15,0.19,0.23,0.27,0.33,0.4,0.52,0.47,0.65,0.67,0.64,0.67
646,"ей","word","pronouns",0,0,0.04,0.05,0.04,0.09,0.08,0.12,0.15,0.22,0.22,0.36,0.32,0.51,0.36,0.58,0.62,0.55,0.65
647,"им","word","pronouns",0.02,0,0.02,0,0.02,0.02,0.02,0.02,0.06,0.12,0.17,0.21,0.21,0.31,0.36,0.44,0.34,0.38,0.45
648,"мой/моя","word","pronouns",0.12,0.27,0.4,0.35,0.49,0.7,0.72,0.77,0.79,0.87,0.8,0.9,0.94,0.9,0.91,0.93,0.97,0.91,0.98
649,"твой","word","pronouns",0,0.05,0.07,0.14,0.06,0.18,0.26,0.27,0.27,0.38,0.6,0.57,0.58,0.72,0.6,0.76,0.83,0.83,0.88
650,"наш","word","pronouns",0,0.02,0.04,0.02,0.08,0.16,0.1,0.29,0.19,0.32,0.43,0.48,0.51,0.62,0.58,0.65,0.66,0.64,0.73
651,"ваш","word","pronouns",0.02,0,0.02,0,0,0,0.02,0.03,0.04,0.15,0.17,0.24,0.19,0.26,0.29,0.38,0.31,0.3,0.41
652,"его","word","pronouns",0,0,0.07,0.05,0.06,0.07,0.13,0.14,0.15,0.22,0.25,0.31,0.38,0.49,0.45,0.64,0.6,0.51,0.63
653,"ее (possessive)","word","pronouns",0.02,0,0.04,0.02,0.08,0.07,0.15,0.12,0.13,0.18,0.23,0.26,0.3,0.46,0.42,0.56,0.57,0.53,0.69
654,"их (possessive)","word","pronouns",0,0,0.02,0,0.02,0.02,0.05,0.05,0.06,0.15,0.15,0.21,0.25,0.28,0.25,0.4,0.29,0.3,0.47
655,"такой/такой же/такая","word","pronouns",0,0,0.04,0.09,0.08,0.09,0.15,0.21,0.21,0.3,0.47,0.48,0.47,0.52,0.51,0.53,0.66,0.47,0.63
656,"тот/та/те","word","pronouns",0.02,0.02,0.09,0.14,0.12,0.25,0.15,0.26,0.23,0.23,0.4,0.45,0.39,0.43,0.4,0.49,0.45,0.4,0.57
657,"это/этот/эти","word","pronouns",0.05,0.17,0.16,0.23,0.24,0.29,0.33,0.44,0.33,0.5,0.65,0.64,0.71,0.74,0.67,0.78,0.83,0.81,0.78
658,"сам/сама","word","pronouns",0.19,0.2,0.29,0.4,0.47,0.61,0.61,0.76,0.71,0.82,0.85,0.9,0.92,0.92,0.93,0.96,0.93,0.94,0.96
659,"где?","word","question_words",0.07,0.24,0.44,0.4,0.47,0.59,0.64,0.71,0.63,0.7,0.77,0.84,0.88,0.95,0.93,0.98,0.9,0.89,1
660,"зачем?","word","question_words",0,0.02,0.04,0.05,0.08,0.07,0.15,0.17,0.12,0.2,0.38,0.41,0.45,0.52,0.55,0.65,0.66,0.57,0.8
661,"как?","word","question_words",0.05,0.1,0.13,0.19,0.24,0.23,0.26,0.3,0.23,0.35,0.48,0.67,0.57,0.74,0.62,0.67,0.76,0.74,0.82
662,"какой?","word","question_words",0,0,0.02,0.12,0.1,0.07,0.16,0.32,0.27,0.43,0.5,0.57,0.56,0.77,0.65,0.78,0.81,0.7,0.88
663,"когда?","word","question_words",0,0.02,0.02,0.07,0.06,0.05,0.15,0.21,0.19,0.27,0.35,0.48,0.47,0.67,0.47,0.71,0.72,0.7,0.76
664,"кто?","word","question_words",0.07,0.12,0.2,0.21,0.16,0.29,0.36,0.47,0.4,0.52,0.65,0.74,0.74,0.77,0.76,0.85,0.86,0.81,0.94
665,"куда?","word","question_words",0,0.1,0.13,0.12,0.18,0.23,0.3,0.39,0.25,0.5,0.52,0.69,0.61,0.75,0.73,0.85,0.88,0.77,0.9
666,"почему?","word","question_words",0,0.02,0.07,0.05,0.08,0.09,0.08,0.11,0.13,0.3,0.32,0.33,0.4,0.66,0.58,0.71,0.69,0.66,0.82
667,"сколько?","word","question_words",0,0.02,0,0.02,0.04,0.12,0.13,0.21,0.13,0.18,0.38,0.38,0.38,0.46,0.49,0.64,0.6,0.49,0.69
668,"чей?","word","question_words",0,0,0.04,0.09,0.04,0.07,0.15,0.18,0.19,0.3,0.3,0.47,0.45,0.51,0.51,0.69,0.71,0.57,0.71
669,"что?","word","question_words",0,0.05,0.09,0.23,0.2,0.21,0.3,0.35,0.35,0.5,0.6,0.67,0.65,0.79,0.69,0.82,0.78,0.81,0.88
670,"в (напр. в магазин; в доме)","word","locations",0.02,0.05,0.13,0.28,0.33,0.38,0.43,0.45,0.5,0.53,0.7,0.71,0.78,0.85,0.78,0.89,0.9,0.87,0.92
671,"за (напр. за папой)","word","locations",0,0,0.07,0.14,0.16,0.12,0.21,0.27,0.27,0.38,0.47,0.52,0.47,0.64,0.64,0.76,0.76,0.77,0.78
672,"из (напр. из чашки)","word","locations",0,0.05,0.07,0.16,0.12,0.07,0.18,0.24,0.27,0.37,0.47,0.5,0.56,0.57,0.56,0.65,0.69,0.68,0.76
673,"к (напр. к маме)","word","locations",0.07,0.07,0.11,0.23,0.35,0.46,0.41,0.48,0.54,0.6,0.68,0.79,0.78,0.79,0.82,0.85,0.88,0.91,0.96
674,"на (напр. на столе)","word","locations",0.05,0.07,0.13,0.28,0.39,0.38,0.46,0.5,0.42,0.53,0.7,0.74,0.74,0.87,0.85,0.89,0.88,0.83,0.96
675,"перед (напр. перед домом)","word","locations",0,0,0.02,0,0,0,0.05,0.03,0.08,0.17,0.13,0.12,0.14,0.2,0.22,0.38,0.28,0.34,0.37
676,"по (напр. по столу)","word","locations",0,0.02,0.02,0.14,0.06,0.11,0.15,0.2,0.17,0.35,0.33,0.38,0.44,0.43,0.51,0.67,0.6,0.51,0.59
677,"вверх/вверху","word","locations",0.02,0.02,0.07,0.16,0.06,0.2,0.3,0.3,0.31,0.33,0.35,0.41,0.43,0.61,0.55,0.6,0.59,0.57,0.69
678,"наверх/наверху","word","locations",0.02,0,0.02,0.19,0.04,0.07,0.21,0.23,0.23,0.32,0.33,0.41,0.43,0.51,0.49,0.6,0.62,0.53,0.71
679,"вниз/внизу","word","locations",0,0.02,0.09,0.23,0.02,0.2,0.34,0.3,0.31,0.27,0.37,0.48,0.53,0.56,0.62,0.62,0.74,0.64,0.8
680,"вон","word","locations",0.05,0.12,0.16,0.26,0.29,0.32,0.34,0.45,0.38,0.5,0.53,0.59,0.58,0.66,0.58,0.76,0.71,0.6,0.57
681,"вот","word","locations",0.1,0.2,0.24,0.35,0.25,0.43,0.52,0.44,0.46,0.62,0.77,0.81,0.71,0.7,0.76,0.78,0.79,0.83,0.78
682,"вперед/впереди","word","locations",0,0,0.04,0.09,0.06,0.09,0.1,0.14,0.21,0.2,0.27,0.33,0.35,0.51,0.45,0.45,0.48,0.51,0.63
683,"высоко","word","locations",0,0,0.04,0.16,0.12,0.34,0.31,0.41,0.4,0.47,0.5,0.59,0.65,0.74,0.67,0.8,0.74,0.77,0.84
684,"назад","word","locations",0,0,0.11,0.07,0.1,0.09,0.13,0.11,0.15,0.23,0.38,0.31,0.44,0.57,0.47,0.53,0.57,0.62,0.69
685,"низко","word","locations",0,0.02,0.04,0.14,0.02,0.07,0.15,0.12,0.1,0.22,0.23,0.26,0.32,0.44,0.45,0.49,0.43,0.45,0.57
686,"отсюда","word","locations",0,0,0.04,0.05,0.04,0.05,0.1,0.12,0.17,0.23,0.2,0.28,0.34,0.36,0.31,0.45,0.5,0.51,0.53
687,"оттуда","word","locations",0,0,0.04,0.02,0.04,0.04,0.07,0.12,0.06,0.15,0.13,0.22,0.22,0.3,0.33,0.36,0.33,0.32,0.31
688,"рядом","word","locations",0,0,0.04,0.12,0.08,0.05,0.16,0.15,0.21,0.3,0.38,0.38,0.47,0.48,0.53,0.58,0.59,0.64,0.76
689,"сюда","word","locations",0.02,0.1,0.13,0.23,0.2,0.25,0.34,0.39,0.42,0.43,0.48,0.6,0.66,0.7,0.69,0.67,0.64,0.79,0.69
690,"там","word","locations",0.21,0.27,0.38,0.51,0.55,0.66,0.59,0.77,0.67,0.63,0.82,0.86,0.83,0.89,0.84,0.91,0.9,0.87,0.86
691,"под (напр. по стулом)","word","locations",0,0,0.02,0.14,0.14,0.11,0.25,0.27,0.29,0.33,0.4,0.41,0.51,0.66,0.58,0.67,0.78,0.62,0.76
692,"у (напр. у Ани)","word","locations",0.02,0.05,0.07,0.23,0.2,0.34,0.38,0.35,0.48,0.53,0.55,0.66,0.71,0.75,0.71,0.82,0.84,0.77,0.94
693,"близко/ближе","word","locations",0,0,0.02,0.05,0.02,0.02,0.07,0.08,0.1,0.22,0.18,0.22,0.3,0.31,0.36,0.42,0.34,0.4,0.49
694,"далеко","word","locations",0,0,0.04,0.12,0.14,0.14,0.25,0.33,0.29,0.28,0.45,0.53,0.55,0.69,0.55,0.64,0.6,0.72,0.78
695,"домой","word","locations",0.07,0.2,0.16,0.44,0.51,0.54,0.62,0.68,0.69,0.72,0.8,0.9,0.9,0.93,0.85,0.85,0.9,0.91,1
696,"здесь","word","locations",0.05,0.1,0.16,0.3,0.29,0.27,0.34,0.44,0.54,0.47,0.6,0.59,0.68,0.69,0.67,0.73,0.72,0.83,0.88
697,"туда","word","locations",0.05,0.2,0.16,0.28,0.35,0.46,0.38,0.59,0.48,0.52,0.62,0.72,0.79,0.85,0.75,0.75,0.79,0.83,0.8
698,"тут","word","locations",0.02,0.17,0.16,0.28,0.33,0.38,0.41,0.48,0.42,0.55,0.57,0.79,0.66,0.7,0.69,0.76,0.74,0.83,0.84
699,"все","word","quantifiers",0,0.07,0.09,0.19,0.24,0.2,0.41,0.38,0.37,0.4,0.52,0.5,0.53,0.57,0.67,0.73,0.67,0.64,0.63
700,"всё (в знач. нет кончилось)","word","quantifiers",0.14,0.24,0.49,0.44,0.61,0.57,0.61,0.64,0.63,0.7,0.63,0.71,0.74,0.82,0.73,0.82,0.78,0.85,0.82
701,"еще","word","quantifiers",0.17,0.24,0.44,0.51,0.65,0.62,0.82,0.86,0.79,0.78,0.83,0.88,0.9,0.92,0.87,0.91,0.93,0.89,0.94
702,"другой","word","quantifiers",0.02,0.1,0.09,0.28,0.29,0.32,0.38,0.38,0.48,0.42,0.65,0.69,0.68,0.57,0.71,0.73,0.69,0.7,0.78
703,"мало","word","quantifiers",0.05,0,0.13,0.23,0.25,0.32,0.36,0.41,0.46,0.38,0.62,0.6,0.65,0.72,0.76,0.71,0.76,0.81,0.86
704,"много","word","quantifiers",0.02,0.07,0.09,0.35,0.27,0.45,0.49,0.58,0.58,0.55,0.75,0.79,0.71,0.87,0.84,0.84,0.83,0.87,0.94
705,"несколько","word","quantifiers",0,0,0,0.02,0,0,0,0.02,0.06,0.1,0.07,0.07,0.09,0.2,0.15,0.18,0.16,0.21,0.24
706,"нет (amount)","word","quantifiers",0.14,0.39,0.4,0.49,0.59,0.7,0.75,0.77,0.77,0.8,0.83,0.84,0.91,0.92,0.87,0.91,0.9,0.83,0.92
707,"хватит","word","quantifiers",0,0.05,0.04,0.16,0.25,0.16,0.3,0.29,0.48,0.47,0.58,0.5,0.58,0.64,0.64,0.71,0.72,0.79,0.86
708,"чуть-чуть","word","quantifiers",0.02,0.17,0.18,0.3,0.39,0.36,0.38,0.55,0.52,0.45,0.58,0.64,0.66,0.72,0.75,0.73,0.72,0.74,0.88
709,"один","word","quantifiers",0.12,0.17,0.27,0.44,0.53,0.62,0.64,0.73,0.67,0.63,0.78,0.84,0.82,0.87,0.91,0.89,0.95,0.89,0.94
710,"два","word","quantifiers",0.02,0.07,0.18,0.37,0.31,0.5,0.52,0.68,0.63,0.65,0.77,0.81,0.77,0.87,0.89,0.87,0.9,0.85,0.94
711,"три","word","quantifiers",0,0.02,0.11,0.26,0.1,0.38,0.31,0.36,0.4,0.45,0.55,0.53,0.56,0.69,0.75,0.75,0.84,0.72,0.88
712,"четыре","word","quantifiers",0,0,0.07,0.21,0.1,0.29,0.23,0.32,0.35,0.35,0.5,0.4,0.44,0.62,0.67,0.67,0.71,0.55,0.8
713,"пять","word","quantifiers",0,0.02,0.13,0.21,0.14,0.36,0.28,0.41,0.37,0.45,0.47,0.48,0.52,0.59,0.69,0.64,0.78,0.66,0.76
714,"а","word","connecting_words",0,0,0.07,0.02,0.12,0.11,0.16,0.3,0.29,0.33,0.38,0.48,0.57,0.57,0.73,0.62,0.64,0.62,0.73
715,"где","word","connecting_words",0,0.02,0.02,0.12,0.1,0.14,0.13,0.21,0.15,0.23,0.38,0.33,0.52,0.54,0.67,0.64,0.5,0.68,0.73
716,"если","word","connecting_words",0,0,0,0,0.04,0,0.08,0.06,0.06,0.08,0.12,0.22,0.22,0.3,0.35,0.42,0.33,0.38,0.35
717,"и","word","connecting_words",0,0.05,0.13,0.21,0.22,0.32,0.34,0.45,0.48,0.47,0.58,0.66,0.74,0.77,0.78,0.84,0.83,0.79,0.88
718,"или","word","connecting_words",0,0,0,0,0,0.02,0.07,0.08,0.13,0.28,0.18,0.19,0.23,0.33,0.45,0.42,0.48,0.45,0.63
719,"как","word","connecting_words",0,0,0.02,0.19,0.08,0.14,0.2,0.18,0.19,0.33,0.5,0.45,0.45,0.49,0.71,0.55,0.5,0.57,0.71
720,"какой","word","connecting_words",0.02,0.02,0.04,0.12,0.14,0.12,0.21,0.23,0.25,0.37,0.43,0.6,0.52,0.54,0.69,0.69,0.69,0.64,0.78
721,"когда","word","connecting_words",0,0,0,0.09,0.08,0.04,0.16,0.17,0.17,0.3,0.37,0.52,0.48,0.61,0.64,0.62,0.53,0.57,0.69
722,"который","word","connecting_words",0,0,0,0.02,0.02,0.04,0.08,0.11,0.19,0.18,0.18,0.24,0.3,0.43,0.47,0.45,0.48,0.4,0.55
723,"но","word","connecting_words",0,0,0,0.02,0,0.02,0.05,0.06,0.04,0.12,0.1,0.14,0.16,0.2,0.22,0.31,0.22,0.3,0.53
724,"потому что","word","connecting_words",0,0,0,0.02,0.06,0.09,0.11,0.17,0.17,0.27,0.28,0.4,0.47,0.61,0.56,0.67,0.55,0.57,0.76
725,"тоже","word","connecting_words",0,0,0.04,0.07,0.24,0.23,0.39,0.38,0.37,0.37,0.45,0.59,0.62,0.75,0.71,0.75,0.81,0.79,0.88
726,"что","word","connecting_words",0,0,0.02,0.05,0.04,0.05,0.08,0.08,0.08,0.2,0.18,0.22,0.29,0.31,0.49,0.35,0.4,0.45,0.51
727,"а то","word","connecting_words",0,0,0.02,0.05,0.08,0.04,0.02,0.08,0.1,0.13,0.13,0.29,0.23,0.46,0.42,0.36,0.33,0.51,0.49
728,"чтобы","word","connecting_words",0,0,0.02,0.02,0.06,0.09,0.15,0.09,0.19,0.3,0.3,0.33,0.4,0.51,0.69,0.62,0.53,0.6,0.65
